"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-05-16",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-05-17",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-05-18",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-05-19",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-05-20",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-05-21",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-05-22",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-05-23",,,"0.00",,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-05-24",,,"0.00",,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-05-25",,,"2.04",,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-05-26",,,"0.00",,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-05-27",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-05-28",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-05-29",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-05-30",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-05-31",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-06-01",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-06-02",,,"0.44",,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-06-03",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-06-04",,,"0.22",,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-06-05",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-06-06",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-06-07",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-06-08",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-06-09",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-06-10",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-06-11",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-06-12",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-06-13",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-06-14",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-06-15",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-06-16",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-06-17",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-06-18",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-06-19",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-06-20",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-06-21",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-06-22",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-06-23",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-06-24",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-06-25",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-06-26",,,"0.00",,,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-06-27",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-06-28",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-06-29",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-06-30",,,"0.00","0.0",,,,
"US1TXDA0063","DESOTO 2.2 ENE, TX US","2022-07-01",,,"0.00","0.0",,,,
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-01",,,"0.09",,,,"73","23"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-02",,,"0.00",,,,"39","17"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-03",,,"0.00",,,,"54","23"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-04",,,"0.00",,,,"62","31"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-05",,,"0.00",,,,"61","32"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-06",,,"0.00",,,,"39","28"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-07",,,"0.00",,,,"47","22"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-08",,,"0.01",,,,"64","45"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-09",,,"0.00",,,,"62","42"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-10",,,"0.00",,,,"54","30"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-11",,,"0.00",,,,"59","29"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-12",,,"0.00",,,,"63","34"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-13",,,"0.00",,,,"74","41"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-14",,,"0.00",,,,"76","42"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-15",,,"0.00",,,,"52","30"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-16",,,"0.00",,,,"52","27"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-17",,,"0.00",,,,"64","33"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-18",,,"0.00",,,,"73","42"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-19",,,"0.06",,,,"62","34"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-20",,,"0.00",,,,"37","24"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-21",,,"0.00",,,,"43","19"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-22",,,"0.00",,,,"50","24"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-23",,,"0.00",,,,"64","35"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-24",,,"0.19",,,,"56","47"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-25",,,"0.00",,,,"58","40"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-26",,,"0.00",,,,"50","31"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-27",,,"0.00",,,,"51","32"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-28",,,"0.00",,,,"56","31"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-29",,,"0.00",,,,"67","32"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-30",,,"0.00",,,,"71","46"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-01-31",,,"0.00",,,,"66","45"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-02-01",,,"0.00",,,,"71","51"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-02-02",,,"0.84",,,,"57","32"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-02-03",,,"0.42",,,,"32","19"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-02-04",,,"0.00",,,,"34","19"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-02-05",,,"0.00",,,,"48","22"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-02-06",,,"0.00",,,,"56","28"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-02-07",,,"0.00",,,,"58","32"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-02-08",,,"0.00",,,,"66","40"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-02-09",,,"0.00",,,,"69","35"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-02-10",,,"0.00",,,,"71","36"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-02-11",,,"0.00",,,,"76","50"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-02-12",,,"0.00",,,,"56","32"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-02-13",,,"0.00",,,,"63","29"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-02-14",,,"0.00",,,,"71","43"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-02-15",,,"0.00",,,,"71","40"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-02-16",,,"0.25",,,,"67","60"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-02-17",,,"0.10",,,,"66","32"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-02-18",,,"0.00",,,,"53","25"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-02-19",,,"0.00",,,,"65","32"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-02-20",,,"0.00",,,,"66","42"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-02-21",,,"0.00",,,,"82","55"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-02-22",,,"0.01",,,,"71","35"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-02-23",,,"0.01",,,,"35","23"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-02-24",,,"0.01",,,,"29","22"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-02-25",,,"0.00",,,,"37","22"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-02-26",,,"0.06",,,,"40","34"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-02-27",,,"0.00",,,,"56","30"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-02-28",,,"0.00",,,,"66","29"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-01",,,"0.00",,,,"74","37"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-02",,,"0.00",,,,"77","43"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-03",,,"0.00",,,,"78","47"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-04",,,"0.00",,,,"74","55"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-05",,,"0.01",,,,"77","63"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-06",,,"0.00",,,,"79","39"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-07",,,"0.03",,,,"50","37"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-08",,,"0.00",,,,"48","32"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-09",,,"0.00",,,,"59","27"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-10",,,"0.00",,,,"67","37"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-11",,,"0.07",,,,"45","30"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-12",,,"0.00",,,,"57","26"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-13",,,"0.00",,,,"65","38"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-14",,,"0.03",,,,"77","48"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-15",,,"0.00",,,,"71","48"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-16",,,"0.00",,,,"79","47"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-17",,,"0.00",,,,"75","52"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-18",,,"0.00",,,,"65","45"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-19",,,"0.00",,,,"75","40"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-20",,,"0.00",,,,"79","52"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-21",,,"1.10",,,,"72","55"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-22",,,"0.00",,,,"59","46"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-23",,,"0.00",,,,"63","42"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-24",,,"0.00",,,,"66","33"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-25",,,"0.00",,,,"80","43"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-26",,,"0.00",,,,"84","50"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-27",,,"0.00",,,,"92","50"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-28",,,"0.00",,,,"84","58"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-29",,,"0.00",,,,"78","66"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-30",,,"0.82",,,,"73","44"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-03-31",,,"0.00",,,,"69","40"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-04-01",,,"0.04",,,,"74","44"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-04-02",,,"0.05",,,,"77","48"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-04-03",,,"0.00",,,,"83","55"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-04-04",,,"1.03",,,,"81","57"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-04-05",,,"0.01",,,,"93","56"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-04-06",,,"0.00",,,,"76","53"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-04-07",,,"0.00",,,,"69","46"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-04-08",,,"0.00",,,,"67","46"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-04-09",,,"0.00",,,,"85","47"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-04-10",,,"0.00",,,,"83","61"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-04-11",,,"0.00",,,,"85","69"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-04-12",,,"0.05",,,,"81","65"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-04-13",,,"0.55",,,,"80","58"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-04-14",,,"0.00",,,,"74","50"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-04-15",,,"0.00",,,,"80","54"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-04-16",,,"0.00",,,,"80","57"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-04-17",,,"0.00",,,,"77","56"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-04-18",,,"0.00",,,,"73","51"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-04-19",,,"0.00",,,,"73","50"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-04-20",,,"0.00",,,,"87","64"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-04-21",,,"0.00",,,,"82","71"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-04-22",,,"0.00",,,,"85","69"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-04-23",,,"0.00",,,,"83","68"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-04-24",,,"0.32",,,,"84","60"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-04-25",,,"1.07",,,,"67","57"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-04-26",,,"0.00",,,,"73","47"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-04-27",,,"0.00",,,,"77","52"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-04-28",,,"0.00",,,,"82","60"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-04-29",,,"0.00",,,,"81","68"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-04-30",,,"0.00",,,,"84","61"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-01",,,"0.00",,,,"83","55"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-02",,,"1.03",,,,"85","64"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-03",,,"0.90",,,,"76","54"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-04",,,"0.00",,,,"86","59"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-05",,,"0.06",,,,"76","58"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-06",,,"0.00",,,,"84","55"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-07",,,"0.00",,,,"88","66"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-08",,,"0.00",,,,"91","74"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-09",,,"0.00",,,,"91","74"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-10",,,"0.00",,,,"89","76"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-11",,,"0.00",,,,"88","70"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-12",,,"0.00",,,,"90","68"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-13",,,"0.00",,,,"91","67"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-14",,,"0.00",,,,"91","65"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-15",,,"0.00",,,,"93","69"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-16",,,"0.00",,,,"90","65"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-17",,,"0.00",,,,"93","71"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-18",,,"0.00",,,,"94","71"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-19",,,"0.00",,,,"93","71"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-20",,,"0.00",,,,"94","73"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-21",,,"0.00",,,,"92","63"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-22",,,"0.00",,,,"75","61"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-23",,,"0.00",,,,"80","60"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-24",,,"1.95",,,,"79","59"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-25",,,"0.05",,,,"73","59"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-26",,,"0.00",,,,"88","52"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-27",,,"0.00",,,,"90","57"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-28",,,"0.00",,,,"92","66"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-29",,,"0.00",,,,"92","69"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-30",,,"0.00",,,,"92","74"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-05-31",,,"0.00",,,,"94","75"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-06-01",,,"0.03",,,,"91","74"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-06-02",,,"0.23",,,,"84","65"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-06-03",,,"0.20",,,,"83","69"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-06-04",,,"0.00",,,,"86","67"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-06-05",,,"0.00",,,,"92","71"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-06-06",,,"0.00",,,,"93","74"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-06-07",,,"0.00",,,,"93","75"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-06-08",,,"0.00",,,,"89","75"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-06-09",,,"0.00",,,,"93","73"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-06-10",,,"0.00",,,,"97","75"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-06-11",,,"0.00",,,,"102","79"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-06-12",,,"0.00",,,,"100","78"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-06-13",,,"0.00",,,,"98","77"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-06-14",,,"0.00",,,,"96","77"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-06-15",,,"0.00",,,,"94","78"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-06-16",,,"0.00",,,,"99","77"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-06-17",,,"0.00",,,,"99","75"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-06-18",,,"0.00",,,,"97","73"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-06-19",,,"0.00",,,,"99","76"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-06-20",,,"0.00",,,,"100","75"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-06-21",,,"0.00",,,,"99","78"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-06-22",,,,,,,"98","76"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-06-23",,,"0.00",,,,"101","78"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-06-24",,,"0.00",,,,"102","79"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-06-25",,,"0.00",,,,"101","78"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-06-26",,,"0.00",,,,"102","77"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-06-27",,,"0.00",,,,"94","74"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-06-28",,,"0.00",,,,"92","74"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-06-29",,,"0.00",,,,"94","74"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-06-30",,,"0.00",,,,"98","70"
"USW00003971","DALLAS REDBIRD AIRPORT, TX US","2022-07-01",,,"0.00",,,,"95","73"
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-01",,,"0.35","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-02",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-03",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-04",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-05",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-06",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-07",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-08",,,"0.00",,,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-09",,,"0.03",,,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-10",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-11",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-12",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-13",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-14",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-15",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-16",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-17",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-18",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-19",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-20",,,"0.00",,,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-21",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-22",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-23",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-24",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-25",,,"0.35",,,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-26",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-27",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-28",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-29",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-30",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-01-31",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-02-01",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-02-02",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-02-03",,,"0.98",,,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-02-04",,,"0.43",,,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-02-05",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-02-06",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-02-07",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-02-08",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-02-09",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-02-10",,,"0.00","0.0",,,,
"US1TXDA0093","MESQUITE 1.6 SSE, TX US","2022-02-11",,,"0.00","0.0",,,,
